id_pedido,fecha,id_cliente,edad_cliente,categoria_producto,canal_venta,region,metodo_pago,precio_unitario,cantidad,descuento_pct,dias_entrega,rating,devuelto,monto_total
PED-11545,2025-01-15,1335,39.0,Electrónica,app,gba, Tarjeta de crédito ,212297.82,1,15,3.0,4.0,0,180453.15
PED-10309,2024-02-16,1329,47.0,Indumentaria,Marketplace,GBA, Transferencia ,28619.14,1,0,6.0,2.0,0,28619.14
PED-11618,2024-02-05,2663,66.0,INDUMENTARIA,marketplace,otras,Tarjeta de crédito,31699.72,1,0,1.0,5.0,0,31699.72
PED-14660,2024-06-16,1045,22.0,Electrónica, App ,GBA,Efectivo,191428.88,1,0,7.0,5.0,0,191428.88
PED-13645,2025-04-09,1691,44.0,Juguetes,App,Santa Fe,MercadoPago,12007.8,1,15,1.0,4.0,0,10206.63
PED-13814,2025-04-23,1717,21.0,DEPORTES,WEB,Santa Fe,MERCADOPAGO,27292.96,1,0,1.0,4.0,0,27292.96
PED-10164,2024-05-02,1991,52.0,BELLEZA,Web,CABA,Transferencia,12815.03,1,0,9.0,4.0,0,12815.03
PED-14973,2024-11-13,1754,40.0,Indumentaria,Web,CABA,Tarjeta de débito,30779.16,2,0,8.0,5.0,0,61558.32
PED-12225,2024-09-21,1679,33.0,Electrónica,Marketplace,Otras,Tarjeta de débito,140483.0,1,5,,2.0,0,133458.85
PED-14966,27/06/2025,1871,33.0,HOGAR,app,GBA,Efectivo,33099.09,1,5,6.0,4.0,0,31444.14
PED-12147,2024-04-07,1851,39.0,Belleza, Marketplace ,CABA,Tarjeta de crédito,6607.91,1,0,1.0,2.0,0,6607.91
PED-10361,2025-04-19,2138,29.0,Belleza,Web,Córdoba,Tarjeta de crédito,12179.14,1,0,2.0,4.0,0,12179.14
PED-12552,2024-06-13,1771,45.0,INDUMENTARIA,Web,GBA,Tarjeta de débito,32604.66,1,0,5.0,4.0,0,32604.66
PED-10140,2025-04-16,2475,20.0,Deportes,Web,CABA,Tarjeta de débito,30182.85,1,15,5.0,,0,25655.42
PED-14835,2024-08-02,1792,40.0,Juguetes,app,CABA,Tarjeta de débito,13346.37,1,10,2.0,4.0,0,12011.73
PED-12969,2024-11-22,1563,35.0,Deportes,APP,GBA,Transferencia,18730.5,1,15,3.0,4.0,0,15920.92
PED-10284,2025-05-20,1341,39.0,Indumentaria,Marketplace,Otras,Transferencia,23773.36,1,10,9.0,3.0,0,21396.02
PED-13271,2025-05-04,1182,60.0,hogar,Web,CABA,Tarjeta de débito,59657.24,2,0,,5.0,0,119314.48
PED-13238,2025-01-11,1105,37.0,Hogar,Web, GBA ,Tarjeta de crédito,59850.58,4,25,4.0,4.0,0,179551.74
PED-11897,2025-03-17,1071,38.0,Belleza,App,Córdoba,Transferencia,16068.22,1,0,6.0,5.0,0,16068.22
PED-11458,2024-01-10,1967,30.0,HOGAR,App,Otras,Transferencia,32693.96,1,0,7.0,4.0,0,32693.96
PED-14656,2024-02-06,2492,47.0,Hogar,Marketplace,Córdoba,Tarjeta de débito,30835.7,1,15,7.0,5.0,0,26210.34
PED-10573,2024-08-23,1784,44.0,Deportes,Web,Santa Fe,Tarjeta de crédito,35271.6,1,0,1.0,3.0,0,35271.6
PED-11638,2025-06-14,1839,32.0,Hogar,App,caba,Tarjeta de crédito,59619.9,2,0,2.0,1.0,0,119239.8
PED-12013,10/04/2024,2517,,Juguetes,App,CABA,Tarjeta de crédito,5653.93,1,20,2.0,5.0,0,4523.14
PED-11509,2024-11-03,1216,31.0,Deportes,WEB,gba,MercadoPago,27390.04,1,0,5.0,4.0,0,27390.04
PED-11294,2024-09-13,2272,32.0,Electrónica,App,Otras,Tarjeta de crédito,186310.54,1,0,,4.0,0,186310.54
PED-14558,2024-12-13,1612,49.0,Deportes,web,gba,MercadoPago,43023.54,1,0,5.0,1.0,0,43023.54
PED-13426,2025-01-18,2181,35.0,Electrónica,Web,Córdoba,Tarjeta de crédito,217311.41,1,0,4.0,5.0,1,217311.41
PED-14931,2025-04-29,2748,29.0,Hogar,APP,OTRAS,Tarjeta de crédito,15649.99,2,10,3.0,5.0,0,28169.98
PED-13496,2024-12-01,2002,29.0,Belleza,Web,caba,Transferencia,16001.04,1,0,7.0,,0,16001.04
PED-12277,07/09/2024,1918,39.0,INDUMENTARIA,App,GBA,Tarjeta de crédito,19912.63,1,0,6.0,5.0,0,19912.63
PED-12763,2024-09-08,1523,44.0,BELLEZA,Web,Santa Fe,MERCADOPAGO,18103.36,4,0,7.0,5.0,1,72413.44
PED-12104,2025-03-16,2114,30.0,Deportes,App,CABA,Tarjeta de débito,47725.97,1,0,2.0,3.0,0,47725.97
PED-12604,2024-10-12,1091,42.0,JUGUETES,Web,Santa Fe,TARJETA DE CRÉDITO,13729.34,1,0,5.0,2.0,0,13729.34
PED-12140,2024-07-16,1728,47.0,Hogar,App,CABA,Efectivo,32599.25,1,5,7.0,4.0,0,30969.29
PED-12261,2024-01-01,1891,27.0,Indumentaria,Web,Otras,Tarjeta de débito,24523.23,1,10,4.0,5.0,0,22070.91
PED-12034,2024-12-01,1568,51.0, Electrónica ,Marketplace,CABA, Tarjeta de crédito ,304833.16,1,0,1.0,4.0,0,304833.16
PED-11049,2024-03-21,1181,54.0,DEPORTES,Web, Córdoba ,Tarjeta de débito,30193.46,2,0,3.0,1.0,0,60386.92
PED-10394,2025-01-03,2541,43.0,Indumentaria,Web,CABA,Tarjeta de débito,13511.53,1,0,6.0,5.0,1,13511.53
PED-10969,2024-08-22,2775,72.0,Hogar,Web,Santa Fe,Tarjeta de débito,38350.34,1,0,5.0,5.0,0,38350.34
PED-10085,2025-02-22,1449,55.0,Hogar,Web,MENDOZA,Tarjeta de débito,71010.33,1,25,4.0,5.0,0,53257.75
PED-14038,13/10/2024,2492,40.0,DEPORTES,Marketplace,CÓRDOBA,Tarjeta de débito,27754.48,2,0,1.0,4.0,0,55508.96
PED-11028,2024-02-11,1954,54.0, Indumentaria ,Web,,Transferencia,42950.71,1,10,10.0,,0,38655.64
PED-10737,10/01/2024,2418,45.0,Electrónica,App,GBA,MercadoPago,175002.29,5,0,2.0,3.0,0,875011.45
PED-12035,2024-02-24,1247,32.0,Hogar,App,Mendoza,Transferencia,20218.4,2,5,,4.0,0,38414.96
PED-13224,2024-06-14,1674,20.0,deportes,Web,GBA,Tarjeta de crédito,55257.2,1,25,,5.0,0,41442.9
PED-11617,2024-10-24,1567,27.0,Deportes,marketplace,caba, Tarjeta de débito ,49602.52,2,0,1.0,4.0,0,99205.04
PED-12186,2025-04-29,2003,35.0,Electrónica,Web,GBA,Tarjeta de débito,197304.72,1,0,2.0,1.0,0,197304.72
PED-13512,2025-01-12,1808,54.0,hogar,Web,CABA,TARJETA DE CRÉDITO,44584.5,1,20,7.0,2.0,0,35667.6
PED-14370,26/01/2024,2457,32.0,JUGUETES,Marketplace,GBA,MercadoPago,9620.88,1,15,8.0,3.0,0,8177.75
PED-10434,2025-05-06,2634,53.0, Hogar ,App,GBA,,43906.59,1,0,2.0,4.0,0,43906.59
PED-13313,2024-11-07,2330,31.0,ELECTRÓNICA,App,CABA,MercadoPago,219256.57,2,0,6.0,3.0,0,438513.14
PED-11607,2024-12-15,1425,30.0,belleza,APP,CABA,Transferencia,17842.57,1,0,4.0,5.0,0,17842.57
PED-11996,2024-08-18,1738,34.0,Deportes,Marketplace,Córdoba,Efectivo,8142.97,1,10,5.0,1.0,0,7328.67
PED-13848,2025-01-05,2052,23.0,Deportes, App ,Otras,MercadoPago,41779.2,1,0,6.0,5.0,0,41779.2
PED-12022,2025-02-08,1716,29.0,Indumentaria,Web,CABA,TARJETA DE CRÉDITO,13285.51,2,5,,4.0,0,25242.47
PED-11333,2025-06-27,2039,44.0,Electrónica,marketplace,GBA,MercadoPago,88367.74,1,0,5.0,4.0,0,88367.74
PED-12477,2024-05-27,2104,32.0,Belleza,App,GBA,MercadoPago,6863.94,1,15,5.0,4.0,0,5834.35
PED-12438,22/02/2025,2777,18.0,Hogar,Marketplace,Córdoba,Tarjeta de crédito,23940.17,1,20,,5.0,0,19152.14
PED-10104,2025-01-27,2030,48.0,Belleza,Marketplace,Mendoza,Tarjeta de crédito,12861.06,1,0,1.0,5.0,0,12861.06
PED-11925,2024-08-13,2143,32.0,Electrónica,App,GBA,Efectivo,146766.33,1,15,7.0,5.0,0,124751.38
PED-11128,2024-05-19,2077,39.0,Belleza,App,Santa Fe,Tarjeta de crédito,18514.18,1,15,3.0,4.0,0,15737.05
PED-12079,28/10/2024,1732,25.0,Indumentaria,app,CABA,Efectivo,17960.25,1,0,1.0,5.0,0,17960.25
PED-10891,2024-05-23,1637,40.0,Belleza,Marketplace,GBA,Tarjeta de débito,13360.68,1,20,7.0,1.0,0,10688.54
PED-12515,2025-01-03,1989,24.0,Indumentaria,WEB,GBA,Transferencia,46555.73,4,5,4.0,1.0,0,176911.77
PED-10148,21/01/2025,1447,18.0,Indumentaria, Web ,CABA,Tarjeta de crédito,17210.27,2,5,10.0,,0,32699.51
PED-12851,2024-03-08,2351,44.0,Deportes,Web,CABA,mercadopago,53641.85,1,5,8.0,,0,50959.76
PED-12516,2024-03-17,1117,45.0,Indumentaria,App,Santa Fe,Tarjeta de crédito,23644.72,1,0,3.0,5.0,0,23644.72
PED-13156,2024-07-20,1724,29.0,Belleza,Web,,Tarjeta de crédito,15836.01,1,0,5.0,4.0,0,15836.01
PED-13665,2024-03-24,1659,47.0,Electrónica,Web,Otras,TARJETA DE DÉBITO,200219.87,1,0,1.0,5.0,0,200219.87
PED-11172,2024-06-18,1493,32.0,Electrónica,App,CABA,Efectivo,285131.85,4,10,5.0,3.0,0,1026474.66
PED-12997,2025-04-15,2019,19.0, Electrónica ,Web,Santa Fe,Efectivo,263393.98,2,0,9.0,1.0,0,526787.96
PED-10018,17/02/2025,2757,57.0,Electrónica,Marketplace,Córdoba,Tarjeta de crédito,222306.46,2,10,7.0,5.0,0,400151.63
PED-12335,2024-01-08,1561,18.0,Juguetes, App ,Córdoba,TARJETA DE CRÉDITO,22034.92,5,15,5.0,5.0,0,93648.41
PED-13037,2025-03-18,2541,18.0,Electrónica,App,CABA,Tarjeta de débito,164659.42,2,15,,5.0,0,279921.01
PED-13184,2025-02-06,2108,40.0,Belleza,Marketplace,,Transferencia,14023.78,1,0,6.0,5.0,1,14023.78
PED-10673,2025-06-20,1598,27.0,DEPORTES,Web,CABA,Transferencia,51818.67,1,5,1.0,,0,49227.74
PED-12529,2024-12-08,2167,47.0,Belleza,Marketplace,GBA,Tarjeta de crédito,9471.92,2,0,5.0,3.0,0,18943.84
PED-12661,2024-11-16,1560,56.0,Deportes,marketplace,CABA,Tarjeta de crédito,13753.09,1,0,4.0,4.0,1,13753.09
PED-10998,2024-05-28,2375,52.0,Deportes,App,GBA,Tarjeta de débito,29436.5,2,0,5.0,5.0,0,58873.0
PED-11622,20/06/2024,2061,25.0,Deportes,Web,Otras,Transferencia,27697.8,1,25,4.0,5.0,0,20773.35
PED-12899,2024-06-02,1792,39.0,JUGUETES,Web,Mendoza,Tarjeta de crédito,17258.85,2,0,2.0,3.0,0,34517.7
PED-13321,2025-06-27,2550,35.0,Indumentaria,Marketplace,,Transferencia,7972.3,1,0,8.0,3.0,0,7972.3
PED-13529,2024-02-25,1246,32.0,ELECTRÓNICA,Web,otras,TARJETA DE CRÉDITO,102589.14,1,10,6.0,4.0,0,92330.23
PED-10987,13/10/2024,2028,25.0,Electrónica,App,CABA,EFECTIVO,250058.01,2,5,2.0,4.0,0,475110.22
PED-14228,2024-11-16,1634,37.0,HOGAR,WEB,Mendoza,MercadoPago,15554.89,1,0,1.0,4.0,0,15554.89
PED-10578,2024-08-16,1067,34.0,Deportes,App,Otras,Tarjeta de débito,39433.21,2,10,3.0,,1,70979.78
PED-12444,2024-05-06,1514,19.0,Deportes,App,gba,Transferencia,46205.14,1,0,4.0,5.0,0,46205.14
PED-12567,2024-07-02,1545,18.0,Electrónica,Web,CABA,MercadoPago,218426.31,4,0,3.0,4.0,0,873705.24
PED-10742,2024-11-16,2739,37.0,Belleza,WEB,Santa Fe,Tarjeta de débito,1384.71,2,0,8.0,5.0,1,2769.42
PED-14664,2025-06-11,2115,52.0,juguetes,Web,Santa Fe,Tarjeta de débito,11284.28,1,20,6.0,4.0,0,9027.42
PED-13501,2024-11-13,2718,22.0,Deportes,web,CABA,Transferencia,40884.33,3,0,6.0,4.0,0,122652.99
PED-11124,2024-10-19,2520,43.0,Indumentaria,App,CABA,MercadoPago,32578.55,1,0,6.0,2.0,0,32578.55
PED-11388,2025-06-20,2265,46.0,Juguetes,App,GBA,Tarjeta de crédito,14620.05,1,20,8.0,1.0,0,11696.04
PED-11441,2025-05-18,2781,36.0,Electrónica,MARKETPLACE,GBA,Transferencia,99991.02,1,0,2.0,5.0,0,99991.02
PED-14009,2025-02-02,1829,56.0,ELECTRÓNICA,Marketplace,,Tarjeta de crédito,204452.97,1,0,11.0,4.0,0,204452.97
PED-12470,2025-01-14,2262,65.0, Electrónica ,App,GBA,tarjeta de débito,243159.33,4,0,3.0,5.0,0,972637.32
PED-13907,2024-06-11,1841,28.0,Indumentaria,APP,GBA,Tarjeta de débito,23504.37,2,0,3.0,4.0,0,47008.74
PED-12265,2024-05-22,2669,55.0,Juguetes,Web,Santa Fe,Tarjeta de crédito,17605.66,1,0,2.0,2.0,0,17605.66
PED-11414,23/02/2025,1182,34.0,Indumentaria,WEB,GBA,Transferencia,36632.2,1,0,4.0,5.0,0,36632.2
PED-14622,2025-06-01,2135,44.0,belleza,App,Córdoba,Transferencia,7687.02,3,0,1.0,4.0,0,23061.06
PED-11873,2024-03-27,1610,30.0,Indumentaria,App,CABA,Tarjeta de débito,10550.76,2,0,7.0,5.0,0,21101.52
PED-11813,2024-08-08,2566,0.0,Deportes,Web,CABA,Tarjeta de crédito,39842.27,1,0,,4.0,0,39842.27
PED-10977,2024-05-07,1785,35.0,JUGUETES,Marketplace,Otras,Tarjeta de crédito,16957.3,2,5,3.0,3.0,0,32218.87
PED-11997,2024-03-06,1380,18.0,Belleza,Web,Otras,TARJETA DE CRÉDITO,14385.82,1,10,2.0,4.0,0,12947.24
PED-12374,2024-10-17,2426,45.0,hogar,App,GBA,MercadoPago,51906.18,1,0,1.0,,0,51906.18
PED-11015,2025-05-05,1955,45.0, Indumentaria ,MARKETPLACE,Santa Fe,MercadoPago,32432.79,1,15,3.0,5.0,0,27567.87
PED-13590,2024-06-03,1554,48.0,Indumentaria,Web,CABA,Tarjeta de débito,15044.45,1,0,5.0,,0,15044.45
PED-13331,2024-02-08,2636,45.0,Deportes,App,Córdoba,MERCADOPAGO,23347.26,1,0,5.0,4.0,0,23347.26
PED-14433,2025-05-21,1641,33.0,Electrónica,Web,CABA,Tarjeta de crédito,274730.18,1,0,4.0,5.0,0,274730.18
PED-11348,2024-01-02,1331,54.0,belleza,Marketplace,CABA,Tarjeta de débito,16537.23,1,0,4.0,5.0,0,16537.23
PED-12450,2024-10-03,2387,31.0,Deportes,Marketplace,Santa Fe,TARJETA DE CRÉDITO,40181.25,1,0,6.0,4.0,0,40181.25
PED-12146,2024-03-06,1027,45.0,Electrónica,Web,CABA,TARJETA DE DÉBITO,122043.25,2,10,2.0,5.0,0,219677.85
PED-14393,2024-09-19,1716,52.0,Hogar,APP,CABA,MercadoPago,31854.22,2,0,3.0,5.0,0,63708.44
PED-12273,2025-01-27,1268,39.0,belleza,Web,Santa Fe,Efectivo,10783.51,1,0,5.0,5.0,0,10783.51
PED-13088,2024-03-18,1152,21.0,Electrónica,App,Mendoza,Transferencia,172096.12,1,0,4.0,3.0,0,172096.12
PED-10074,05/06/2024,2322,59.0,Electrónica,App,CABA,Tarjeta de crédito,180244.48,3,0,2.0,5.0,0,540733.44
PED-10106,2024-01-15,1505,30.0,Deportes,WEB,Santa Fe,MercadoPago,40983.93,1,0,8.0,,0,40983.93
PED-12828,2025-01-27,2522,26.0,Indumentaria,App,Córdoba,MercadoPago,20857.94,2,0,4.0,4.0,0,41715.88
PED-14633,2024-06-23,2678,66.0,Deportes,WEB,CABA,TARJETA DE CRÉDITO,65261.27,1,0,7.0,4.0,0,65261.27
PED-13530,2024-12-31,1098,26.0,Belleza, Web ,CABA,Transferencia,11096.98,1,0,5.0,,0,11096.98
PED-13474,2024-04-01,1001,38.0,Indumentaria,Marketplace,Otras,MercadoPago,24170.28,1,0,7.0,5.0,0,24170.28
PED-13246,2024-04-20,1679,20.0,ELECTRÓNICA,Web,Mendoza,MercadoPago,110515.44,1,15,5.0,5.0,0,93938.12
PED-13280,02/05/2024,1771,48.0,Indumentaria,Web,gba,Tarjeta de crédito,20576.9,1,0,6.0,,0,20576.9
PED-11174,2025-04-07,2335,,INDUMENTARIA,App,CABA,Tarjeta de crédito,21147.97,1,0,2.0,5.0,1,21147.97
PED-13049,2024-03-21,2693,36.0,Belleza,App,santa fe,Tarjeta de crédito,8230.51,1,20,11.0,5.0,0,6584.41
PED-13451,2024-03-02,2208,37.0, Electrónica ,Web, Otras ,MercadoPago,158999.9,1,15,3.0,4.0,0,135149.91
PED-14533,2024-05-13,1256,33.0,Indumentaria,App,Otras,MercadoPago,35781.88,1,0,8.0,5.0,0,35781.88
PED-13420,2025-03-04,2669,54.0,Indumentaria,web,CABA, MercadoPago ,28674.47,5,0,3.0,5.0,0,143372.35
PED-10344,06/12/2024,2049,33.0,Juguetes,App,CABA,TARJETA DE CRÉDITO,24204.27,1,10,4.0,4.0,1,21783.84
PED-12992,2025-06-19,1481,27.0,Juguetes,Web,CABA,Efectivo,14817.49,2,0,1.0,2.0,0,29634.98
PED-11891,2025-02-02,1755,29.0,Indumentaria,Web,GBA,Tarjeta de crédito,26510.34,1,0,5.0,5.0,0,26510.34
PED-12233,2024-12-29,2278,27.0,Deportes,Web,MENDOZA,efectivo,59877.59,2,0,3.0,5.0,0,119755.18
PED-10824,2024-05-20,1739,58.0,Indumentaria,Web,caba,Tarjeta de débito,28539.16,1,0,4.0,5.0,0,28539.16
PED-10364,2025-03-02,2300,43.0,Indumentaria,App,Córdoba,tarjeta de débito,28812.49,3,10,4.0,5.0,0,77793.72
PED-13198,2025-05-22,1299,49.0,Electrónica,Marketplace,Santa Fe,Tarjeta de crédito,228566.43,2,0,1.0,3.0,0,457132.86
PED-13194,2024-11-21,1457,40.0,Belleza,Marketplace,Córdoba,Tarjeta de débito,7821.94,1,10,4.0,4.0,0,7039.75
PED-10209,2024-09-10,2672,42.0,Indumentaria,App,Córdoba,efectivo,31837.78,1,0,6.0,4.0,0,31837.78
PED-14797,2024-07-01,1239,36.0,Hogar,Web,CABA,MercadoPago,53531.59,1,10,6.0,3.0,0,48178.43
PED-10677,2024-01-25,1642,29.0,Hogar,App,Córdoba,Efectivo,53542.52,3,20,4.0,,0,128502.05
PED-11933,2025-02-17,1724,40.0,Indumentaria,Web,Córdoba,Tarjeta de débito,31196.38,4,5,3.0,5.0,0,118546.24
PED-10739,2024-06-20,1457,20.0,Deportes,web,Córdoba,MercadoPago,29655.51,1,0,8.0,1.0,0,29655.51
PED-11250,10/07/2024,1660,27.0,Belleza,Web,GBA,Efectivo,13286.11,1,0,3.0,5.0,0,13286.11
PED-14538,2024-03-25,1771,27.0,Hogar,App,,MercadoPago,43616.97,1,25,5.0,5.0,0,32712.73
PED-10800,2024-06-07,1664,36.0,Indumentaria,Web, Otras ,Tarjeta de crédito,18700.95,4,10,7.0,4.0,0,67323.42
PED-12875,10/08/2024,1751,37.0,Juguetes,WEB,Santa Fe,efectivo,18449.95,1,20,3.0,5.0,0,14759.96
PED-14440,2024-03-27,1823,32.0,Belleza,app, CABA ,Tarjeta de débito,6682.25,1,10,7.0,1.0,0,6014.02
PED-14904,02/05/2025,1505,28.0,indumentaria,Marketplace,otras,,22510.92,3,0,4.0,5.0,0,67532.76
PED-12882,2024-08-22,2776,39.0,Belleza,App,GBA,MercadoPago,14577.45,2,25,8.0,4.0,0,21866.18
PED-11243,2024-08-09,2485,18.0,Deportes,Web,OTRAS,EFECTIVO,25147.04,1,0,4.0,4.0,1,25147.04
PED-13698,2024-09-22,1219,50.0,Hogar,Marketplace,Mendoza,MercadoPago,71877.76,1,15,7.0,1.0,0,61096.1
PED-12897,2024-01-19,2090,31.0, Belleza ,Web,CABA,TARJETA DE CRÉDITO,16519.66,1,25,4.0,2.0,0,12389.74
PED-14824,2024-10-31,2724,58.0,Electrónica,marketplace,Otras,Tarjeta de crédito,174887.04,4,0,2.0,3.0,0,699548.16
PED-14687,2024-05-14,2464,76.0,Indumentaria,app,SANTA FE,Tarjeta de débito,50641.23,2,0,4.0,5.0,0,0.0
PED-10486,21/06/2024,1505,60.0,Hogar,App,Santa Fe,Tarjeta de crédito,27843.37,1,20,8.0,3.0,0,22274.7
PED-12372,2025-02-27,1607,38.0,Electrónica,Web,CABA,Tarjeta de crédito,176093.18,1,10,,5.0,0,158483.86
PED-10903,2024-02-24,1425,40.0,Indumentaria,App,CABA,TARJETA DE DÉBITO,31958.3,1,0,9.0,5.0,1,31958.3
PED-14768,2024-07-07,1882,,Belleza,Web,GBA,,2625.08,3,0,3.0,5.0,0,7875.24
PED-13931,2024-10-28,1288,58.0,Juguetes,App,gba,tarjeta de débito,14722.66,1,10,3.0,5.0,1,13250.39
PED-12466,2024-01-23,2617,51.0,Deportes,App,Santa Fe,Tarjeta de crédito,46077.39,1,0,3.0,3.0,0,46077.39
PED-14841,2024-11-26,1741,22.0,Deportes,Marketplace,CABA,mercadopago,43171.28,1,25,4.0,3.0,0,32378.46
PED-10286,2024-01-20,2460,46.0,Belleza,Web,CABA,Tarjeta de crédito,11244.18,1,0,2.0,4.0,0,11244.18
PED-14434,2024-06-29,2623,44.0,Deportes,Web, GBA ,,63704.21,1,0,4.0,5.0,0,63704.21
PED-12981,2025-05-08,2204,28.0,Electrónica,Web,GBA, Tarjeta de crédito ,163699.58,1,0,2.0,,0,163699.58
PED-10988,2024-06-16,2017,18.0,Deportes,Marketplace,GBA,Efectivo,40522.31,1,0,5.0,3.0,0,40522.31
PED-13870,2024-10-14,1836,18.0,Deportes, App ,GBA,transferencia,31750.98,1,0,5.0,5.0,0,31750.98
PED-11453,2025-04-04,2611,63.0,Hogar,Marketplace,córdoba,Tarjeta de débito,78332.23,1,10,5.0,4.0,0,70499.01
PED-14595,2025-04-09,1765,48.0,hogar,Marketplace,caba,TRANSFERENCIA,57792.17,1,0,7.0,3.0,1,57792.17
PED-13459,2025-02-12,2778,28.0,Juguetes,Web,Córdoba,Transferencia,22042.31,1,0,4.0,3.0,0,22042.31
PED-10178,2024-12-11,2111,52.0,Belleza,App,Córdoba,Efectivo,10860.26,1,0,1.0,4.0,0,10860.26
PED-13561,2024-12-21,2650,54.0,DEPORTES,app,GBA,tarjeta de crédito,38912.67,1,20,2.0,4.0,0,31130.14
PED-10725,2025-02-13,2391,21.0,Juguetes,WEB,santa fe,MercadoPago,10300.11,2,15,6.0,5.0,0,17510.19
PED-12585,25/05/2025,1323,46.0,Juguetes,Marketplace,GBA,Tarjeta de crédito,15493.23,1,5,3.0,4.0,0,14718.57
PED-12334,2024-03-05,2375,18.0,Indumentaria,App,Córdoba,Tarjeta de débito,25903.47,1,10,6.0,,0,23313.12
PED-13597,2024-06-30,2562,18.0,HOGAR,App,CABA,Tarjeta de crédito,25700.33,1,15,5.0,4.0,0,21845.28
PED-11504,26/06/2024,2383,45.0, Juguetes ,app,Santa Fe,MercadoPago,12504.02,1,5,7.0,5.0,0,11878.82
PED-14455,2025-03-02,2538,18.0,Electrónica,Web,GBA,Transferencia,200262.09,1,0,2.0,5.0,0,200262.09
PED-11704,2025-05-29,1451,48.0,Belleza,Web,Córdoba,Transferencia,14294.83,1,10,3.0,5.0,0,12865.35
PED-10158,2024-02-22,1729,52.0,Juguetes,Web,GBA,Efectivo,13649.17,1,0,9.0,2.0,0,13649.17
PED-11664,2025-06-14,2657,29.0,Belleza,App,GBA,transferencia,5741.65,1,0,3.0,5.0,0,5741.65
PED-14761,22/05/2024,2438,28.0,Hogar,Web,GBA,Transferencia,34674.87,1,15,,5.0,0,29473.64
PED-11001,2025-05-26,1236,18.0,Hogar,web,Otras,MercadoPago,31447.01,1,0,3.0,3.0,0,31447.01
PED-13666,2024-10-22,1513,18.0,belleza,APP,Córdoba,Tarjeta de crédito,9778.97,1,0,6.0,1.0,1,9778.97
PED-11501,02/07/2024,2165,28.0,Hogar,Web,GBA,Tarjeta de débito,43294.72,2,10,7.0,3.0,0,77930.5
PED-14765,2024-03-19,2245,43.0,Deportes,App,Santa Fe,Tarjeta de débito,40154.5,1,0,,1.0,0,40154.5
PED-13515,2025-01-22,1465,25.0,Juguetes,Web,Córdoba,Transferencia,21252.07,1,0,4.0,4.0,0,21252.07
PED-11503,2025-03-02,1454,37.0,Indumentaria,App,gba, Tarjeta de crédito ,25706.32,2,15,6.0,4.0,0,43700.74
PED-13222,2024-09-18,1696,53.0,belleza,App,mendoza, Tarjeta de crédito ,15332.86,1,15,6.0,,0,13032.93
PED-10283,2025-06-08,2481,49.0,Indumentaria,marketplace,,tarjeta de crédito,32110.34,1,0,1.0,2.0,0,32110.34
PED-10964,2024-08-24,1239,42.0,Hogar,App,Otras, Tarjeta de débito ,60034.63,3,0,5.0,5.0,0,180103.89
PED-13143,2025-01-25,1376,60.0,DEPORTES,App,CABA,Transferencia,50495.67,2,0,5.0,3.0,0,100991.34
PED-12642,2024-03-06,2045,43.0,juguetes, Web ,CABA,Efectivo,500.0,1,0,8.0,4.0,0,500.0
PED-12510,2024-06-18,1416,30.0,Hogar,Web,,TARJETA DE DÉBITO,47738.96,1,0,4.0,4.0,0,47738.96
PED-10036,2024-01-21,1858,18.0,Juguetes,Web,CABA,Tarjeta de crédito,23183.64,1,5,2.0,4.0,0,22024.46
PED-10143,2025-05-11,1323,23.0,Belleza,Marketplace, Otras ,tarjeta de débito,12797.96,1,0,3.0,2.0,0,12797.96
PED-11327,2024-09-30,2078,32.0,Belleza,App,,Tarjeta de crédito,11531.45,3,0,4.0,5.0,0,34594.35
PED-13858,2024-07-02,2450,21.0,Indumentaria,web,Mendoza, MercadoPago ,21989.61,1,15,2.0,,0,18691.17
PED-10119,2024-03-26,2170,39.0,Indumentaria,Marketplace,GBA,Tarjeta de crédito,17133.64,1,0,2.0,3.0,0,17133.64
PED-14573,2024-01-16,2135,29.0,Electrónica,App,GBA,transferencia,267834.04,1,0,3.0,3.0,0,267834.04
PED-12220,2024-07-14,1349,61.0,Electrónica,App,Mendoza,Transferencia,163782.5,5,5,1.0,4.0,0,777966.88
PED-13551,2025-04-03,1827,40.0,ELECTRÓNICA,Web,GBA,Tarjeta de débito,2622269.4202927486,2,0,5.0,4.0,0,364603.5
PED-12538,2024-05-18,1478,50.0,Deportes,App,GBA,Tarjeta de débito,39991.45,1,5,5.0,4.0,1,37991.88
PED-10618,2024-03-01,1142,38.0,HOGAR,Marketplace,Mendoza,TARJETA DE CRÉDITO,46800.36,1,0,,5.0,0,46800.36
PED-14467,2024-10-09,1134,49.0,Hogar, Web ,Córdoba,Tarjeta de crédito,56994.34,5,0,4.0,4.0,0,284971.7
PED-11889,2024-08-15,2034,42.0,Belleza,App,Córdoba,MercadoPago,16898.57,1,0,1.0,4.0,0,16898.57
PED-13835,2024-09-29,1016,41.0,Electrónica,App,CABA,Efectivo,174241.63,1,5,6.0,3.0,0,165529.55
PED-11655,16/03/2025,2685,24.0,Belleza,MARKETPLACE,CABA,Transferencia,8433.94,2,0,3.0,,0,16867.88
PED-11486,2024-02-28,2549,50.0,Hogar,App,Santa Fe,Tarjeta de crédito,59864.36,1,15,4.0,4.0,0,50884.71
